project,from_name,to_name,from_url,to_url,from_fqs,from_tctracer_fqs,from_testlinker_fqs,to_fqs,to_tctracer_fqs,to_testlinker_fqs,from_artifact,to_artifact,to_call_depth,label,tags,notes
spring-framework,statusCodeAndReason,getErrorMessage,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/annotation/ResponseStatusExceptionResolverTests.java#L81,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/testFixtures/java/org/springframework/web/testfixture/servlet/MockHttpServletResponse.java#L826,org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.testfixture.servlet.MockHttpServletResponse.getErrorMessage(),org.springframework.web.testfixture.servlet.MockHttpServletResponse.getErrorMessage(),org.springframework.web.testfixture.servlet.MockHttpServletResponse.getErrorMessage(),#test-code #test-case-method,#main-code,2,0,,
spring-framework,statusCodeAndReason,resolveException,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/annotation/ResponseStatusExceptionResolverTests.java#L81,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/main/java/org/springframework/web/servlet/HandlerExceptionResolver.java#L51,org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),"org.springframework.web.servlet.HandlerExceptionResolver.resolveException(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse, java.lang.Object, java.lang.Exception)","org.springframework.web.servlet.HandlerExceptionResolver.resolveException(HttpServletRequest, HttpServletResponse, Object, Exception)","org.springframework.web.servlet.HandlerExceptionResolver.resolveException(HttpServletRequest, HttpServletResponse, Object, Exception)",#test-code #test-case-method,#main-code,1,1,,
spring-framework,statusCodeAndReason,isEmpty,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/annotation/ResponseStatusExceptionResolverTests.java#L81,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/main/java/org/springframework/web/servlet/ModelAndView.java#L328,org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.ModelAndView.isEmpty(),org.springframework.web.servlet.ModelAndView.isEmpty(),org.springframework.web.servlet.ModelAndView.isEmpty(),#test-code #test-case-method,#main-code,2,0,,
spring-framework,statusCodeAndReason,assertResolved,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/annotation/ResponseStatusExceptionResolverTests.java#L81,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/annotation/ResponseStatusExceptionResolverTests.java#L146,org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),"org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.assertResolved(org.springframework.web.servlet.ModelAndView, int, java.lang.String)","org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.assertResolved(ModelAndView, int, String)","org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.assertResolved(ModelAndView, int, String)",#test-code #test-case-method,#test-code #test-helper-method,1,0,,
spring-framework,fromMethodNameWithCustomBaseUrlViaInstance,HttpHeadersAssert,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/method/annotation/MvcUriComponentsBuilderTests.java#L293,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/http/HttpHeadersAssert.java#L47,org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(org.springframework.http.HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),#test-code #test-case-method,#main-code,2,0,,
spring-framework,fromMethodNameWithCustomBaseUrlViaInstance,isEqualTo,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/method/annotation/MvcUriComponentsBuilderTests.java#L293,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/http/MediaTypeAssert.java#L55,org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.test.http.MediaTypeAssert.isEqualTo(java.lang.String),org.springframework.test.http.MediaTypeAssert.isEqualTo(String),org.springframework.test.http.MediaTypeAssert.isEqualTo(String),#test-code #test-case-method,#main-code,1,0,,
spring-framework,fromMethodNameWithCustomBaseUrlViaInstance,assertThat,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/method/annotation/MvcUriComponentsBuilderTests.java#L293,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/test/java/org/springframework/test/http/HttpHeadersAssertTests.java#L459,org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.test.http.HttpHeadersAssertTests.assertThat(org.springframework.http.HttpHeaders),org.springframework.test.http.HttpHeadersAssertTests.assertThat(HttpHeaders),org.springframework.test.http.HttpHeadersAssertTests.assertThat(HttpHeaders),#test-code #test-case-method,#test-code #test-helper-method,1,0,,
spring-framework,fromMethodNameWithCustomBaseUrlViaInstance,toString,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/method/annotation/MvcUriComponentsBuilderTests.java#L293,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/main/java/org/springframework/web/util/UriComponents.java#L219,org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.util.UriComponents.toString(),org.springframework.web.util.UriComponents.toString(),org.springframework.web.util.UriComponents.toString(),#test-code #test-case-method,#main-code,1,0,,
spring-framework,fromMethodNameWithCustomBaseUrlViaInstance,fromUriString,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/method/annotation/MvcUriComponentsBuilderTests.java#L293,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/main/java/org/springframework/web/util/UriComponentsBuilder.java#L175,org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.util.UriComponentsBuilder.fromUriString(java.lang.String),org.springframework.web.util.UriComponentsBuilder.fromUriString(String),org.springframework.web.util.UriComponentsBuilder.fromUriString(String),#test-code #test-case-method,#main-code,1,0,,
spring-framework,fromMethodNameWithCustomBaseUrlViaInstance,build,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/method/annotation/MvcUriComponentsBuilderTests.java#L293,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/main/java/org/springframework/web/util/UriComponentsBuilder.java#L265,org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.util.UriComponentsBuilder.build(),org.springframework.web.util.UriComponentsBuilder.build(),org.springframework.web.util.UriComponentsBuilder.build(),#test-code #test-case-method,#main-code,1,0,,
spring-framework,fromMethodNameWithCustomBaseUrlViaInstance,toUriString,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/method/annotation/MvcUriComponentsBuilderTests.java#L293,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/main/java/org/springframework/web/util/UriComponentsBuilder.java#L350,org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.util.UriComponentsBuilder.toUriString(),org.springframework.web.util.UriComponentsBuilder.toUriString(),org.springframework.web.util.UriComponentsBuilder.toUriString(),#test-code #test-case-method,#main-code,1,0,,
spring-framework,fromMethodNameWithCustomBaseUrlViaInstance,relativeTo,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/method/annotation/MvcUriComponentsBuilderTests.java#L293,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/MvcUriComponentsBuilder.java#L142,org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilder.relativeTo(org.springframework.web.util.UriComponentsBuilder),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilder.relativeTo(UriComponentsBuilder),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilder.relativeTo(UriComponentsBuilder),#test-code #test-case-method,#main-code,1,0,,
spring-framework,fromMethodNameWithCustomBaseUrlViaInstance,withMethodName,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/method/annotation/MvcUriComponentsBuilderTests.java#L293,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/MvcUriComponentsBuilder.java#L467,org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilderTests.fromMethodNameWithCustomBaseUrlViaInstance(),"org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilder.withMethodName(java.lang.Class<?>, java.lang.String, java.lang.Object...)","org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilder.withMethodName(Class, String, Object)","org.springframework.web.servlet.mvc.method.annotation.MvcUriComponentsBuilder.withMethodName(Class, String, String)",#test-code #test-case-method,#main-code,1,1,,
